Id,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
353,01-12-2012,0.1235,0.239958333,0.802,48,0.244856011,11.518,0.047
354,02-12-2012,0.124,0.330333333,1.309,48,0.358271045,15.856,0.054
355,03-12-2012,0.1265,0.282854167,0.755,48,0.270976405,13.577,0.052
356,04-12-2012,0.1105,0.243583333,1.179,48,0.276483991,11.692,0.055
357,05-12-2012,0.0915,0.310354167,1.132,48,0.322371564,14.897,0.051
358,06-12-2012,0.1405,0.330854167,1.573,48,0.339930155,15.881,0.06
359,07-12-2012,0.093,0.20825,0.703,48,0.217210213,9.996,0.061
360,08-12-2012,0.0965,0.150666667,0.667,48,0.134970026,7.232,0.061
361,09-12-2012,0.1365,0.243083333,0.742,48,0.230231228,11.668,0.062
362,10-12-2012,0.1245,0.245541667,0.751,48,0.240606057,11.786,0.06
363,11-12-2012,0.092,0.148979167,0.7,48,0.153650542,7.151,0.06
364,12-12-2012,0.108,0.210145833,0.793,48,0.217180383,10.087,0.064
365,13-12-2012,0.1285,0.2761875,0.926,48,0.264581456,13.257,0.061
366,14-12-2012,0.079,0.2354375,0.889,48,0.257575596,11.301,0.063
367,15-12-2012,0.0995,0.170291667,0.71,48,0.165991151,8.174,0.064
368,16-12-2012,0.148,0.247541667,0.772,48,0.231729387,11.882,0.064
369,17-12-2012,0.118,0.245625,0.805,48,0.245185264,11.79,0.065
370,18-12-2012,0.151,0.235729167,0.771,48,0.218130523,11.315,0.067
371,19-12-2012,0.147,0.225041667,0.759,48,0.210181073,10.802,0.065
372,20-12-2012,0.1235,0.223291667,0.757,48,0.225641116,10.718,0.065
373,21-12-2012,0.1425,0.253666667,0.859,48,0.250338013,12.176,0.065
374,22-12-2012,0.1025,0.121229167,0.37,48,0.07028672,5.819,0.06
375,23-12-2012,0.1325,0.159666667,0.582,48,0.111244284,7.664,0.062
376,24-12-2012,0.158,0.160791667,0.322,48,0.069872516,7.718,0.068
377,25-12-2012,0.1635,0.245166667,0.835,48,0.214253512,11.768,0.065
378,26-12-2012,0.154,0.244333333,1.082,48,0.228580107,11.728,0.066
379,27-12-2012,0.1395,0.239875,0.848,48,0.23416621,11.514,0.059
380,28-12-2012,0.139,0.272333333,1.501,48,0.308453337,13.072,0.061
381,29-12-2012,0.1445,0.161625,0.849,48,0.138274107,7.758,0.063
382,30-12-2012,0.134,0.185583333,0.715,48,0.162869983,8.908,0.063
383,31-12-2012,0.1225,0.20275,0.814,48,0.204706484,9.732,0.064
384,01-01-2013,0.1595,0.317208333,0.899,48,0.268927338,15.226,0.065
385,02-01-2013,0.1315,0.24975,0.831,48,0.250352645,11.988,0.064
386,03-01-2013,0.1165,0.229208333,0.783,48,0.230146573,11.002,0.065
387,04-01-2013,0.125,0.238458333,0.821,48,0.248756649,11.446,0.06
388,05-01-2013,0.1395,0.158375,0.784,48,0.121843399,7.602,0.061
389,06-01-2013,0.134,0.169625,0.776,48,0.145845098,8.142,0.061
390,07-01-2013,0.1505,0.2485,0.906,48,0.2350912,11.928,0.064
391,08-01-2013,0.1085,0.176333333,0.74,48,0.177619643,8.464,0.066
392,09-01-2013,0.1625,0.272270833,0.825,48,0.250075966,13.069,0.088
393,10-01-2013,0.1585,0.297583333,1.506,48,0.304732309,14.284,0.088
394,11-01-2013,0.1105,0.236333333,0.818,48,0.229816516,11.344,0.093
395,12-01-2013,0.103,0.1885625,0.799,48,0.164449036,9.051,0.086
396,13-01-2013,0.1315,0.178625,0.598,48,0.133375749,8.574,0.09
397,14-01-2013,0.1565,0.328395833,0.772,48,0.274517739,15.763,0.085
398,15-01-2013,0.178,0.30925,0.782,48,0.25551604,14.844,0.087
399,16-01-2013,0.1825,0.339,0.91,48,0.267029443,16.272,0.095
400,17-01-2013,0.216,0.376166667,1.133,48,0.301862892,18.056,0.091
401,18-01-2013,0.143,0.260708333,0.764,48,0.232611168,12.514,0.09
402,19-01-2013,0.1745,0.277833333,1.101,48,0.244202422,13.336,0.097
403,20-01-2013,0.1625,0.289666667,0.8,48,0.249473858,13.904,0.091
404,21-01-2013,0.175,0.3135,0.925,48,0.269803396,15.048,0.089
405,22-01-2013,0.1655,0.236604167,0.766,48,0.21347846,11.357,0.093
406,23-01-2013,0.177,0.292020833,0.75,48,0.240022383,14.017,0.092
407,24-01-2013,0.149,0.281395833,0.894,48,0.259763455,13.507,0.088
408,25-01-2013,0.116,0.26975,0.845,48,0.254652997,12.948,0.093
409,26-01-2013,0.176,0.319770831,1.027,48,0.28167668,15.3489999,0.092
410,27-01-2013,0.173,0.287604167,0.856,48,0.24066298,13.805,0.09
411,28-01-2013,0.179,0.314729167,0.774,48,0.263408165,15.107,0.092
412,29-01-2013,0.177,0.2764375,0.726,48,0.221245498,13.269,0.089
413,30-01-2013,0.178,0.273541667,0.777,48,0.230684639,13.13,0.092
414,31-01-2013,0.192,0.284104167,1.288,48,0.238429189,13.637,0.091
415,01-02-2013,0.1935,0.197583333,0.582,48,0.080186441,9.484,0.092
416,02-02-2013,0.184,0.3173125,0.964,48,0.274297568,15.231,0.09
417,03-02-2013,0.1765,0.251645833,0.771,48,0.205074402,12.079,0.09
418,04-02-2013,0.181,0.327145833,0.822,48,0.270585023,15.703,0.091
419,05-02-2013,0.1755,0.317333333,0.873,48,0.26585417,15.232,0.086
420,06-02-2013,0.176,0.304645833,0.801,48,0.249925222,14.623,0.088
421,07-02-2013,0.1715,0.326229167,0.86,48,0.267939834,15.659,0.094
422,08-02-2013,0.1515,0.315312498,1.4299999,48,0.351413198,15.1349999,0.092
423,09-02-2013,0.1335,0.237979167,0.726,48,0.201721368,11.423,0.091
424,10-02-2013,0.1695,0.276604167,1.006,48,0.253997381,13.277,0.089
425,11-02-2013,0.17,0.313083333,0.797,48,0.26333183,15.028,0.09
426,12-02-2013,0.1595,0.333208333,1.192,48,0.31835862,15.994,0.092
427,13-02-2013,0.176,0.324916667,1,48,0.28235445,15.596,0.095
428,14-02-2013,0.25,0.382979167,1.225,48,0.286588703,18.383,0.095
429,15-02-2013,0.103,0.219291667,0.728,48,0.230436954,10.526,0.065
430,16-02-2013,0.083,0.183145833,0.915,48,0.198053506,8.791,0.063
431,17-02-2013,0.13,0.272229167,0.736,48,0.25368369,13.067,0.063
432,18-02-2013,0.154,0.289875,0.742,48,0.246910323,13.914,0.067
433,19-02-2013,0.1205,0.250041667,0.761,48,0.241608172,12.002,0.064
434,20-02-2013,0.157,0.2685625,0.774,48,0.23395507,12.891,0.073
435,21-02-2013,0.153,0.353791667,1.294,48,0.348355526,16.982,0.071
436,22-02-2013,0.154,0.3086875,1.011,48,0.292875557,14.817,0.065
437,23-02-2013,0.1355,0.243625,0.876,48,0.243500066,11.694,0.065
438,24-02-2013,0.1045,0.264166667,0.974,48,0.271801737,12.68,0.066
439,25-02-2013,0.137,0.298770831,1.0039999,48,0.28765051,14.3409999,0.064
440,26-02-2013,0.1325,0.261729167,0.803,48,0.251846098,12.563,0.065
441,27-02-2013,0.1425,0.305520833,0.961,48,0.287141746,14.665,0.059
442,28-02-2013,0.456,0.389333333,0.854,48,0.266160912,18.688,0.07
443,01-03-2013,0.1025,0.235020835,1.0420001,48,0.262600463,11.2810001,0.063
444,02-03-2013,0.12,0.2118125,0.807,48,0.221826428,10.167,0.063
445,03-03-2013,0.1605,0.274395833,0.775,48,0.239340649,13.171,0.062
446,04-03-2013,0.1525,0.3099375,1.206,48,0.314022659,14.877,0.064
447,05-03-2013,0.1465,0.2914375,0.714,48,0.266189335,13.989,0.062
448,06-03-2013,0.1505,0.2939375,0.821,48,0.256436829,14.109,0.061
449,07-03-2013,0.1475,0.2163125,1.001,48,0.185729173,10.383,0.062
450,08-03-2013,0.1475,0.260708333,0.755,48,0.245287843,12.514,0.063
451,09-03-2013,0.0855,0.178104167,0.795,48,0.200423726,8.549,0.063
452,10-03-2013,0.149,0.268,0.736,48,0.241134376,12.864,0.064
453,11-03-2013,0.143,0.314187498,1.046,48,0.295597022,15.0809999,0.064
454,12-03-2013,0.1345,0.2568125,1.033,48,0.26352041,12.327,0.06
455,13-03-2013,0.1425,0.274625002,1.0470001,48,0.272858213,13.1820001,0.064
456,14-03-2013,0.139,0.264020833,0.775,48,0.246078304,12.673,0.06
457,15-03-2013,0.126,0.245666667,0.82,48,0.237136224,11.792,0.061
458,16-03-2013,0.126,0.209208333,0.76,48,0.195559205,10.042,0.061
459,17-03-2013,0.1225,0.20225,0.718,48,0.195775436,9.708,0.063
460,18-03-2013,0.136,0.258895833,0.776,48,0.24456642,12.427,0.064
461,19-03-2013,0.0955,0.208708333,0.75,48,0.228351815,10.018,0.061
462,20-03-2013,0.144,0.288604167,0.771,48,0.271272787,13.853,0.06
463,21-03-2013,0.132,0.2445625,0.769,48,0.240064256,11.739,0.061
464,22-03-2013,0.1465,0.282083333,1.082,48,0.306847237,13.54,0.062
465,23-03-2013,0.0915,0.204479167,0.753,48,0.193793484,9.815,0.061
466,24-03-2013,0.151,0.2936875,0.779,48,0.250806372,14.097,0.06
467,25-03-2013,0.1265,0.280916667,1.044,48,0.297510868,13.484,0.06
468,26-03-2013,0.107,0.199458333,1.052,48,0.248995767,9.574,0.06
469,27-03-2013,0.138,0.278520833,0.75,48,0.260105215,13.369,0.061
470,28-03-2013,0.1135,0.271833333,0.728,48,0.267888301,13.048,0.06
471,29-03-2013,0.154,0.334666665,1.0599999,48,0.290963715,16.0639999,0.065
472,30-03-2013,0.0975,0.219916667,1.374,48,0.274919085,10.556,0.062
473,31-03-2013,0.1455,0.266041667,0.764,48,0.243513114,12.77,0.067
474,01-04-2013,0.2715,0.415979167,1.599,48,0.346144877,19.967,0.069
475,02-04-2013,0.118,0.238208333,0.762,48,0.230970935,11.434,0.066
476,03-04-2013,0.1605,0.303895833,1.024,48,0.296366524,14.587,0.07
477,04-04-2013,0.172,0.308625,1.03,48,0.267111071,14.814,0.06
478,05-04-2013,0.102,0.240416667,0.984,48,0.253427218,11.54,0.065
479,06-04-2013,0.116,0.154083333,0.854,48,0.128578122,7.396,0.064
480,07-04-2013,0.1375,0.222479167,0.947,48,0.230236787,10.679,0.068
481,08-04-2013,0.1335,0.2511875,0.765,48,0.243894698,12.057,0.064
482,09-04-2013,0.146,0.257166667,0.766,48,0.24044598,12.344,0.061
483,10-04-2013,0.1505,0.292895833,0.823,48,0.272587775,14.059,0.064
484,11-04-2013,0.129,0.226291667,0.768,48,0.21858101,10.862,0.064
485,12-04-2013,0.145,0.223583333,0.77,48,0.223350582,10.732,0.065
486,13-04-2013,0.145,0.195208333,0.649,48,0.16404799,9.37,0.065
487,14-04-2013,0.137,0.136875,0.275,48,0.053197594,6.57,0.07
488,15-04-2013,0.1515,0.163166667,0.612,48,0.095443273,7.832,0.074
489,16-04-2013,0.162,0.186729167,0.785,48,0.136914127,8.963,0.076
490,17-04-2013,0.134,0.213708333,0.784,48,0.199194223,10.258,0.062
491,18-04-2013,0.1395,0.176875,0.796,48,0.164813709,8.49,0.063
492,19-04-2013,0.1465,0.1939375,0.847,48,0.19717164,9.309,0.061
493,20-04-2013,0.108,0.128104167,0.291,48,0.061780407,6.149,0.063
494,21-04-2013,0.1535,0.2245,0.702,48,0.19764378,10.776,0.071
495,22-04-2013,0.1565,0.2498125,0.835,48,0.217001486,11.991,0.066
496,23-04-2013,0.1445,0.1655625,0.829,48,0.12849007,7.947,0.065
497,24-04-2013,0.149,0.167541667,0.491,48,0.08987224,8.042,0.062
498,25-04-2013,0.1445,0.144395833,0.361,48,0.068298076,6.931,0.063
499,26-04-2013,0.1385,0.196541667,1.073,48,0.219730489,9.434,0.064
500,27-04-2013,0.1395,0.141791667,0.409,48,0.075540593,6.806,0.062
501,28-04-2013,0.1355,0.139708333,0.32,48,0.065084547,6.706,0.067
502,29-04-2013,0.151,0.183729167,0.768,48,0.163523665,8.819,0.067
503,30-04-2013,0.1445,0.1690625,0.643,48,0.133012942,8.115,0.061
504,01-05-2013,0.125,0.1895,0.807,48,0.179375987,9.096,0.065
505,02-05-2013,0.114,0.150458333,0.667,48,0.130734091,7.222,0.065
506,03-05-2013,0.1325,0.156791667,0.643,48,0.12121617,7.526,0.064
507,04-05-2013,0.145,0.164145833,0.71,48,0.12789773,7.879,0.06
508,05-05-2013,0.1345,0.140041667,0.442,48,0.069972322,6.722,0.069
509,06-05-2013,0.155,0.159708333,0.563,48,0.085854642,7.666,0.067
510,07-05-2013,0.115,0.129875,0.286,48,0.05696943,6.234,0.061
511,08-05-2013,0.126,0.126166667,0.286,48,0.052247502,6.056,0.061
512,09-05-2013,0.145,0.204020833,0.791,48,0.180581742,9.793,0.061
513,10-05-2013,0.139,0.161104167,0.625,48,0.146829071,7.733,0.062
514,11-05-2013,0.1075,0.123895833,0.319,48,0.064703329,5.947,0.064
515,12-05-2013,0.1375,0.168333333,0.776,48,0.154823899,8.08,0.069
516,13-05-2013,0.1495,0.222291667,0.784,48,0.210726803,10.67,0.064
517,14-05-2013,0.094,0.182208333,0.796,48,0.199012665,8.746,0.063
518,15-05-2013,0.1315,0.297145833,0.756,48,0.274040996,14.263,0.062
519,16-05-2013,0.1045,0.1933125,0.71,48,0.202994514,9.279,0.062
520,17-05-2013,0.112,0.205479167,0.877,48,0.230118562,9.863,0.065
521,18-05-2013,0.1185,0.197229167,0.672,48,0.182722932,9.467,0.062
522,19-05-2013,0.1325,0.205083333,0.759,48,0.200326418,9.844,0.061
523,20-05-2013,0.132,0.180604167,0.66,48,0.17020435,8.669,0.063
524,21-05-2013,0.1305,0.133958333,0.316,48,0.07360474,6.43,0.06
525,22-05-2013,0.102,0.200770833,0.683,48,0.200384019,9.637,0.063
526,23-05-2013,0.126,0.279625002,1.2460001,48,0.29347128,13.4220001,0.064
527,24-05-2013,0.1105,0.249979167,0.761,48,0.239842811,11.999,0.061
528,25-05-2013,0.068,0.114333333,0.458,48,0.091970701,5.488,0.059
529,26-05-2013,0.1425,0.175416667,0.837,48,0.156675411,8.42,0.061
530,27-05-2013,0.1465,0.2436875,1.089,48,0.26052085,11.697,0.061
531,28-05-2013,0.1455,0.221604167,0.703,48,0.213691938,10.637,0.063
532,29-05-2013,0.115,0.211604167,0.776,48,0.21668987,10.157,0.063
533,30-05-2013,0.142,0.2025,0.683,48,0.190980672,9.72,0.064
534,31-05-2013,0.1085,0.148520833,0.638,48,0.131307012,7.129,0.063
535,01-06-2013,0.121,0.1421875,0.612,48,0.107229056,6.825,0.06
536,02-06-2013,0.13,0.1455,0.613,48,0.102113412,6.984,0.062
537,03-06-2013,0.1435,0.145770833,0.283,48,0.062523609,6.997,0.064
538,04-06-2013,0.108,0.153791667,0.794,48,0.154747971,7.382,0.061
539,05-06-2013,0.121,0.127770833,0.264,48,0.055989832,6.133,0.063
540,06-06-2013,0.1085,0.125916667,0.399,48,0.073332189,6.044,0.06
541,07-06-2013,0.0955,0.118083333,0.313,48,0.064450817,5.668,0.064
542,08-06-2013,0.1245,0.1446875,0.86,48,0.125527848,6.945,0.062
543,09-06-2013,0.124,0.128333333,0.425,48,0.07097957,6.16,0.059
544,10-06-2013,0.1095,0.185916667,0.688,48,0.189496852,8.924,0.062
545,11-06-2013,0.136,0.150916667,0.577,48,0.101213033,7.244,0.059
546,12-06-2013,0.1395,0.159895833,0.604,48,0.129280865,7.675,0.059
547,13-06-2013,0.128,0.195104167,0.738,48,0.189475226,9.365,0.061
548,14-06-2013,0.103,0.174854167,0.788,48,0.200873411,8.393,0.062
549,15-06-2013,0.126,0.200541667,1.271,48,0.23548248,9.626,0.058
550,16-06-2013,0.1265,0.1315,0.273,48,0.060560503,6.312,0.068
551,17-06-2013,0.1205,0.1631875,0.703,48,0.149086532,7.833,0.063
552,18-06-2013,0.1435,0.171791667,0.669,48,0.145338337,8.246,0.061
553,19-06-2013,0.131,0.130833333,0.259,48,0.060316658,6.28,0.061
554,20-06-2013,0.1445,0.14275,0.323,48,0.066055586,6.852,0.061
555,21-06-2013,0.1085,0.1148125,0.266,48,0.048783349,5.511,0.059
556,22-06-2013,0.071,0.107416667,0.517,48,0.096227973,5.156,0.061
557,23-06-2013,0.1485,0.1478125,0.361,48,0.080392298,7.095,0.06
558,24-06-2013,0.1435,0.220708333,0.754,48,0.207268349,10.594,0.06
559,25-06-2013,0.1095,0.122854167,0.28,48,0.063051141,5.897,0.062
560,26-06-2013,0.112,0.120604167,0.269,48,0.051416422,5.789,0.061
561,27-06-2013,0.135,0.166979167,0.706,48,0.157841894,8.015,0.061
562,28-06-2013,0.094,0.175145833,0.734,48,0.185557354,8.407,0.059
563,29-06-2013,0.1145,0.126958333,0.327,48,0.06590966,6.094,0.061
564,30-06-2013,0.1325,0.1581875,0.904,48,0.140679605,7.593,0.061
565,01-07-2013,0.1415,0.164333333,0.755,48,0.14135414,7.888,0.064
566,02-07-2013,0.1305,0.133416667,0.318,48,0.06856177,6.404,0.059
567,03-07-2013,0.1355,0.128520833,0.294,48,0.061685196,6.169,0.06
568,04-07-2013,0.1095,0.125604167,0.372,48,0.069454635,6.029,0.064
569,05-07-2013,0.1195,0.127958333,0.33,48,0.065503925,6.142,0.063
570,06-07-2013,0.1175,0.153395833,0.823,48,0.123885627,7.363,0.062
571,07-07-2013,0.1525,0.148083333,0.301,48,0.063030163,7.108,0.07
572,08-07-2013,0.1435,0.14225,0.344,48,0.065392595,6.828,0.065
573,09-07-2013,0.1455,0.1581875,0.676,48,0.117563682,7.593,0.063
574,10-07-2013,0.1445,0.133375,0.262,48,0.053044993,6.402,0.066
575,11-07-2013,0.142,0.1318125,0.309,48,0.051415974,6.327,0.06
576,12-07-2013,0.0945,0.115541667,0.268,48,0.052325478,5.546,0.058
577,13-07-2013,0.1365,0.128708333,0.27,48,0.05586799,6.178,0.06
578,14-07-2013,0.151,0.165416667,0.873,48,0.123385891,7.94,0.061
579,15-07-2013,0.154,0.152125,0.275,48,0.056201622,7.302,0.066
580,16-07-2013,0.1425,0.142833333,0.303,48,0.064036005,6.856,0.061
581,17-07-2013,0.1525,0.148645833,0.281,48,0.052582858,7.135,0.066
582,18-07-2013,0.1455,0.161270833,0.83,48,0.119433724,7.741,0.06
583,19-07-2013,0.1505,0.148145833,0.281,48,0.052283592,7.111,0.062
584,20-07-2013,0.141,0.148291667,0.748,48,0.111027878,7.118,0.061
585,21-07-2013,0.151,0.149458333,0.296,48,0.06890572,7.174,0.063
586,22-07-2013,0.146,0.141770833,0.295,48,0.057667882,6.805,0.059
587,23-07-2013,0.143,0.141958333,0.275,48,0.056644077,6.814,0.062
588,24-07-2013,0.151,0.147625,0.291,48,0.05679962,7.086,0.062
589,25-07-2013,0.1365,0.150458333,0.817,48,0.124095358,7.222,0.061
590,26-07-2013,0.132,0.132270833,0.288,48,0.062695054,6.349,0.06
591,27-07-2013,0.148,0.1399375,0.284,48,0.058170112,6.717,0.062
592,28-07-2013,0.1585,0.148395833,0.31,48,0.058641623,7.123,0.069
593,29-07-2013,0.145,0.1500625,0.568,48,0.091561956,7.203,0.063
594,30-07-2013,0.1435,0.132625,0.228,48,0.047987421,6.366,0.062
595,31-07-2013,0.145,0.152895833,0.88,48,0.127046019,7.339,0.061
596,01-08-2013,0.13,0.118166667,0.277,48,0.046305798,5.672,0.063
597,02-08-2013,0.144,0.135,0.266,48,0.051778168,6.48,0.065
598,03-08-2013,0.1265,0.1303125,0.413,48,0.071654952,6.255,0.061
599,04-08-2013,0.1505,0.150645833,0.384,48,0.066791033,7.231,0.061
600,05-08-2013,0.132,0.136604167,0.355,48,0.063179157,6.557,0.064
601,06-08-2013,0.122,0.130625,0.344,48,0.060175143,6.27,0.06
602,07-08-2013,0.133,0.1310625,0.275,48,0.05788301,6.291,0.062
603,08-08-2013,0.143,0.134895833,0.303,48,0.056014527,6.475,0.062
604,09-08-2013,0.1475,0.138458333,0.26,48,0.049961244,6.646,0.065
605,10-08-2013,0.144,0.148833333,0.67,48,0.104954972,7.144,0.062
606,11-08-2013,0.139,0.137375,0.283,48,0.057245134,6.594,0.068
607,12-08-2013,0.127,0.136666667,0.284,48,0.061176526,6.56,0.064
608,13-08-2013,0.1275,0.127458333,0.263,48,0.053069187,6.118,0.061
609,14-08-2013,0.13,0.128354167,0.284,48,0.054026191,6.161,0.062
610,15-08-2013,0.1245,0.1385625,0.297,48,0.066724236,6.651,0.063
611,16-08-2013,0.144,0.13425,0.287,48,0.05490049,6.444,0.068
612,17-08-2013,0.1195,0.136229167,0.788,48,0.112361165,6.539,0.063
613,18-08-2013,0.155,0.1463125,0.347,48,0.06957352,7.023,0.067
614,19-08-2013,0.1245,0.133208333,0.382,48,0.063257985,6.394,0.066
615,20-08-2013,0.135,0.133666667,0.3,48,0.061885389,6.416,0.061
616,21-08-2013,0.142,0.136520833,0.346,48,0.063134099,6.553,0.063
617,22-08-2013,0.141,0.128354167,0.217,48,0.046120328,6.161,0.06
618,23-08-2013,0.142,0.131625,0.269,48,0.05818409,6.318,0.06
619,24-08-2013,0.1445,0.156875,0.872,48,0.127903658,7.53,0.061
620,25-08-2013,0.14,0.132020833,0.292,48,0.063368389,6.337,0.067
621,26-08-2013,0.148,0.140791667,0.264,48,0.060556623,6.758,0.063
622,27-08-2013,0.1475,0.139,0.287,48,0.056860037,6.672,0.064
623,28-08-2013,0.1365,0.132041667,0.298,48,0.059250266,6.338,0.062
624,29-08-2013,0.1435,0.137395833,0.322,48,0.057050832,6.595,0.061
625,30-08-2013,0.1385,0.133020833,0.31,48,0.059455147,6.385,0.063
626,31-08-2013,0.114,0.139395833,0.9,48,0.123592801,6.691,0.063
627,01-09-2013,0.1565,0.148145833,0.403,48,0.072621722,7.111,0.067
628,02-09-2013,0.141,0.135395833,0.29,48,0.056320791,6.499,0.064
629,03-09-2013,0.1335,0.134604167,0.333,48,0.066032145,6.461,0.061
630,04-09-2013,0.1445,0.145125,0.326,48,0.072617806,6.966,0.062
631,05-09-2013,0.1415,0.133645833,0.275,48,0.051581165,6.415,0.064
632,06-09-2013,0.142,0.148604167,0.63,48,0.103986648,7.133,0.059
633,07-09-2013,0.1065,0.130083333,0.302,48,0.066274681,6.244,0.063
634,08-09-2013,0.0995,0.123145833,0.324,48,0.060312657,5.911,0.063
635,09-09-2013,0.14,0.166166667,0.723,48,0.150566354,7.976,0.062
636,10-09-2013,0.14,0.146645833,0.574,48,0.089434985,7.039,0.062
637,11-09-2013,0.0725,0.1190625,0.351,48,0.07271261,5.715,0.058
638,12-09-2013,0.1105,0.125833333,0.297,48,0.057985447,6.04,0.06
639,13-09-2013,0.1325,0.167125,0.717,48,0.160969486,8.022,0.063
640,14-09-2013,0.11,0.135833333,0.552,48,0.100820112,6.52,0.06
641,15-09-2013,0.141,0.183625,0.592,48,0.155461513,8.814,0.057
642,16-09-2013,0.128,0.2000625,0.736,48,0.206556716,9.603,0.06
643,17-09-2013,0.1365,0.211,0.667,48,0.20711103,10.128,0.062
644,18-09-2013,0.1195,0.185666667,0.705,48,0.191263696,8.912,0.06
645,19-09-2013,0.0985,0.171,0.687,48,0.177299242,8.208,0.062
646,20-09-2013,0.0875,0.13425,0.566,48,0.108580297,6.444,0.062
647,21-09-2013,0.1195,0.154125,0.905,48,0.148172359,7.398,0.062
648,22-09-2013,0.1,0.1514375,0.705,48,0.135108137,7.269,0.064
649,23-09-2013,0.1395,0.188354167,0.748,48,0.183473285,9.041,0.065
650,24-09-2013,0.129,0.203145833,0.898,48,0.21371526,9.751,0.062
651,25-09-2013,0.11,0.130979167,0.327,48,0.070800736,6.287,0.059
652,26-09-2013,0.142,0.131041667,0.285,48,0.055936498,6.29,0.06
653,27-09-2013,0.1425,0.164375,0.648,48,0.141924557,7.89,0.057
654,28-09-2013,0.0745,0.135291667,0.739,48,0.140363352,6.494,0.061
655,29-09-2013,0.147,0.144458333,0.3,48,0.067075048,6.934,0.068
656,30-09-2013,0.1445,0.200166667,0.814,48,0.200639333,9.608,0.063
657,01-10-2013,0.151,0.2004375,0.819,48,0.174892053,9.621,0.062
658,02-10-2013,0.1055,0.206041669,1.2410001,48,0.263654195,9.8900001,0.06
659,03-10-2013,0.143,0.204,0.732,48,0.192312578,9.792,0.059
660,04-10-2013,0.1295,0.171645833,0.745,48,0.177887424,8.239,0.062
661,05-10-2013,0.114,0.1479375,0.808,48,0.12200879,7.101,0.064
662,06-10-2013,0.1515,0.167604167,0.657,48,0.119922269,8.045,0.061
663,07-10-2013,0.109,0.153666667,0.624,48,0.121604754,7.376,0.063
664,08-10-2013,0.1135,0.120520833,0.271,48,0.053962552,5.785,0.064
665,09-10-2013,0.149,0.176375,0.654,48,0.149829779,8.466,0.065
666,10-10-2013,0.1395,0.285125,0.774,48,0.265311268,13.686,0.062
667,11-10-2013,0.069,0.2019375,0.834,48,0.237418959,9.693,0.061
668,12-10-2013,0.1465,0.198833333,0.64,48,0.174405657,9.544,0.062
669,13-10-2013,0.1445,0.247625,0.692,48,0.22241648,11.886,0.069
670,14-10-2013,0.105,0.256208333,0.817,48,0.251150117,12.298,0.065
671,15-10-2013,0.1485,0.283541667,0.792,48,0.2723381,13.61,0.063
672,16-10-2013,0.151,0.228958333,0.757,48,0.216809649,10.99,0.064
673,17-10-2013,0.13,0.124604167,0.232,48,0.048026916,5.981,0.067
674,18-10-2013,0.1555,0.17275,0.988,48,0.143788038,8.292,0.066
675,19-10-2013,0.116,0.139708333,0.333,48,0.07444517,6.706,0.067
676,20-10-2013,0.153,0.155583333,0.423,48,0.079821832,7.468,0.073
677,21-10-2013,0.149,0.1681875,0.74,48,0.126302685,8.073,0.066
678,22-10-2013,0.138,0.135104167,0.341,48,0.067022143,6.485,0.066
679,23-10-2013,0.151,0.147145833,0.304,48,0.068392481,7.063,0.065
680,24-10-2013,0.152,0.176375,0.99,48,0.157980826,8.466,0.063
681,25-10-2013,0.1415,0.1556875,0.614,48,0.12302381,7.473,0.059
682,26-10-2013,0.1235,0.151104167,0.7,48,0.128611611,7.253,0.06
683,27-10-2013,0.1295,0.167354167,0.642,48,0.116321361,8.033,0.069
684,28-10-2013,0.188,0.255208333,0.827,48,0.224676501,12.25,0.062
685,29-10-2013,0.148,0.236625,0.751,48,0.221413124,11.358,0.061
